x,y,z
1959.9444444444443,1851.4642857142858,2051.7380952380954
1956.4782608695652,1969.3529411764705,2159.121951219512
1811.5128205128206,1927.5172413793102,2134.5777777777776
1833.5272727272727,2175.779069767442,2296.990909090909
1746.127659574468,2023.0285714285715,2262.1929824561403
2008.1016949152543,2024.685393258427,2339.317073170732
1966.8627450980391,2296.0235294117647,2307.181818181818
2176.8541666666665,2090.223404255319,2274.777777777778
1757,2256.7123287671234,2279.2987012987014
1863.6666666666667,2224.402298850575,2299.4666666666667
1850,2023.6666666666667,2035.15625
2112.5283018867926,2079.4523809523807,2273.4886363636365
1850,2023.6666666666667,2035.15625
1895.45,1901.6785714285713,2072.7441860465115
1843.2758620689656,2002.6666666666667,2114.06
1942.8,1887.59375,2100.945945945946
1869.3396226415093,2254.035714285714,2291.4615384615386
1869.725,1938.969696969697,2087.268292682927
1739.09375,2041.3181818181818,2216.359375
1844.1521739130435,2115.8253968253966,2332.673469387755
1999.8360655737704,2062.8271604938273,2359
2062.0454545454545,2199.694736842105,2337.5975609756097
1903.5294117647059,1954.2903225806451,2007.3
2058.808510638298,2156.656565656566,2381.1923076923076
1856.6944444444443,1933.9166666666667,2099.148936170213
1936.5,1918.5,2058.6304347826085
1754.55,1986.5862068965516,1916.148148148148
1866.7222222222222,1980.4358974358975,2026.3235294117646
1815.2380952380952,1990.3461538461538,2052.840909090909
1695.3255813953488,2040.8831168831168,2303.348484848485
1695.3255813953488,2040.8831168831168,2303.348484848485
1810.6842105263158,1906.6176470588234,1905.0666666666666
1800.6896551724137,2167.4024390243903,2279.0882352941176
1895.45,1901.6785714285713,2072.7441860465115
1884.65,1901.6785714285713,2072.7441860465115
2079.574468085106,2194.3333333333335,2336.1294117647058
1913.3529411764705,1990.3461538461538,2052.840909090909
1754.55,1986.5862068965516,1916.148148148148
1877.34375,2020.6610169491526,2228.7704918032787
1867.6,2041.3181818181818,2216.359375
1927.2941176470588,2270.6,2333.3010752688174
1747.09375,2010.2857142857142,2225.5079365079364
1884.65,1901.6785714285713,2072.7441860465115
1918.2727272727273,1956.2702702702702,2038.2972972972973
1824.8260869565217,2051.934426229508,2202.44262295082
1695.3255813953488,2040.8831168831168,2303.348484848485
1706.7674418604652,2106.409090909091,2336.53125
2095.0851063829787,2147.7,2369.2830188679245
1822.0625,1968.148148148148,1931.2142857142858
1951.7142857142858,2111.3493975903616,2396.633333333333
1750.275,2216.5942028985505,2251.433962264151
2001.3846153846155,2188.7113402061855,2324.0714285714284
1879.0681818181818,1916.3333333333333,2100.5348837209303
1846.5869565217392,2078.7297297297296,2367.942857142857
1828.7758620689656,2220.9135802469136,2244.1111111111113
1766.7954545454545,2117.179104477612,2363.4310344827586
1906.6315789473683,2245.4927536231885,2307.03125
1853.0277777777778,1903.0645161290322,2048.05
1896.6181818181817,2258.75,2331.021739130435
1761.942857142857,1967.1857142857143,2284.1846153846154
1733.659574468085,2152.5810810810813,2263.6588235294116
1890.4423076923076,2211.695652173913,2312.030303030303
1771.1842105263158,2075.578125,2369.2542372881358
1997.2978723404256,2035.5625,2361.8380952380953
1908.4102564102564,1903.0645161290322,2048.05
1822.0625,1968.148148148148,1931.2142857142858
1828.7758620689656,2220.9135802469136,2244.1111111111113
1940.6346153846155,2100.364864864865,2391.642105263158
1822.0625,1968.148148148148,1931.2142857142858
1774.3902439024391,2113.8260869565215,2324.3333333333335
1924.4,1915,2048.7608695652175
1752.0555555555557,1967.1857142857143,2284.1846153846154
1727.6078431372548,2154.8630136986303,2195.1046511627906
1777,2008.7115384615386,2264.612244897959
1921.4545454545455,2040.142857142857,2032.2558139534883
1928.5294117647059,1898.7105263157894,1886.896551724138
1885.9655172413793,2040.142857142857,2032.2558139534883
1921.4545454545455,2040.142857142857,2032.2558139534883
1805.2857142857142,2156.2272727272725,2353.2571428571428
1814.84,1992.5,2211.8166666666666
1963.7857142857142,2108.2537313432836,2407.697247706422
1788.6923076923076,2005.2291666666667,2106.090909090909
1968.0714285714287,2118.8260869565215,2394.7410714285716
1951.4285714285713,1901.025641025641,1915.8333333333333
1868,1991.576923076923,1933.2413793103449
1812.6976744186047,2064.492307692308,2371.1162790697676
1898.7037037037037,1944.0816326530612,2085.9795918367345
1812.6976744186047,2064.492307692308,2371.1162790697676
1754.9375,1987.7692307692307,2307.915254237288
1925.875,2008.8360655737704,2369.5185185185187
1891.8333333333333,1899.1351351351352,2034.2894736842106
2000.3170731707316,1991.311475409836,2348.144329896907
1718.3846153846155,2154.8630136986303,2195.1046511627906
1713.7575757575758,2134.8548387096776,2257.75
1733.0625,2078.5714285714284,2258.2027027027025
1806.5555555555557,2076.107692307692,2394.714285714286
1775.3243243243244,1999.3968253968253,2298.3174603174602
1718.3846153846155,2154.8630136986303,2195.1046511627906
1958.1818181818182,1899.1351351351352,2034.2894736842106
